id,name,date,rainfall
305,여서도,2022-07-12,0
305,여서도,2022-07-13,0
305,여서도,2022-07-14,11.5
305,여서도,2022-07-15,2
305,여서도,2022-07-16,0
305,여서도,2022-07-17,0
305,여서도,2022-07-18,5
305,여서도,2022-07-19,0
305,여서도,2022-07-20,0
305,여서도,2022-07-21,0
305,여서도,2022-07-22,0
305,여서도,2022-07-23,0
305,여서도,2022-07-24,5
305,여서도,2022-07-25,0
305,여서도,2022-07-26,0
305,여서도,2022-07-27,0
305,여서도,2022-07-28,0
305,여서도,2022-07-29,0
305,여서도,2022-07-30,7.5
305,여서도,2022-07-31,29
305,여서도,2022-08-01,3.5
305,여서도,2022-08-02,15
305,여서도,2022-08-03,0
305,여서도,2022-08-04,0
305,여서도,2022-08-05,0
305,여서도,2022-08-06,0
305,여서도,2022-08-07,0
305,여서도,2022-08-08,0
305,여서도,2022-08-09,0
305,여서도,2022-08-10,0
305,여서도,2022-08-11,0
306,소리도,2022-07-12,0
306,소리도,2022-07-13,0
306,소리도,2022-07-14,2
306,소리도,2022-07-15,0
306,소리도,2022-07-16,0
306,소리도,2022-07-17,0
306,소리도,2022-07-18,66.5
306,소리도,2022-07-19,.5
306,소리도,2022-07-20,0
306,소리도,2022-07-21,6
306,소리도,2022-07-22,0
306,소리도,2022-07-23,2
306,소리도,2022-07-24,2.5
306,소리도,2022-07-25,0
306,소리도,2022-07-26,0
306,소리도,2022-07-27,0
306,소리도,2022-07-28,0
306,소리도,2022-07-29,0
306,소리도,2022-07-30,1.5
306,소리도,2022-07-31,32
306,소리도,2022-08-01,2
306,소리도,2022-08-02,.5
306,소리도,2022-08-03,2.5
306,소리도,2022-08-04,0
306,소리도,2022-08-05,0
306,소리도,2022-08-06,0
306,소리도,2022-08-07,0
306,소리도,2022-08-08,0
306,소리도,2022-08-09,0
306,소리도,2022-08-10,0
306,소리도,2022-08-11,0
308,옥도,2022-07-12,0
308,옥도,2022-07-13,0
308,옥도,2022-07-14,2.5
308,옥도,2022-07-15,0
308,옥도,2022-07-16,0
308,옥도,2022-07-17,0
308,옥도,2022-07-18,120
308,옥도,2022-07-19,0
308,옥도,2022-07-20,5.5
308,옥도,2022-07-21,.5
308,옥도,2022-07-22,1
308,옥도,2022-07-23,15
308,옥도,2022-07-24,10.5
308,옥도,2022-07-25,1
308,옥도,2022-07-26,0
308,옥도,2022-07-27,0
308,옥도,2022-07-28,0
308,옥도,2022-07-29,0
308,옥도,2022-07-30,6.5
308,옥도,2022-07-31,7.5
308,옥도,2022-08-01,5.5
308,옥도,2022-08-02,0
308,옥도,2022-08-03,5
308,옥도,2022-08-04,0
308,옥도,2022-08-05,0
308,옥도,2022-08-06,0
308,옥도,2022-08-07,0
308,옥도,2022-08-08,0
308,옥도,2022-08-09,0
308,옥도,2022-08-10,0
308,옥도,2022-08-11,1
309,판문점,2022-07-12,0
309,판문점,2022-07-13,124
309,판문점,2022-07-14,6.5
309,판문점,2022-07-15,.5
309,판문점,2022-07-16,7
309,판문점,2022-07-17,0
309,판문점,2022-07-18,0
309,판문점,2022-07-19,0
309,판문점,2022-07-20,.5
309,판문점,2022-07-21,41
309,판문점,2022-07-22,0
309,판문점,2022-07-23,40
309,판문점,2022-07-24,9
309,판문점,2022-07-25,0
309,판문점,2022-07-26,0
309,판문점,2022-07-27,0
309,판문점,2022-07-28,0
309,판문점,2022-07-29,0
309,판문점,2022-07-30,.5
309,판문점,2022-07-31,29
309,판문점,2022-08-01,34
309,판문점,2022-08-02,30
309,판문점,2022-08-03,11
309,판문점,2022-08-04,0
309,판문점,2022-08-05,0
309,판문점,2022-08-06,1
309,판문점,2022-08-07,0
309,판문점,2022-08-08,148
309,판문점,2022-08-09,56
309,판문점,2022-08-10,.5
309,판문점,2022-08-11,0
310,궁촌,2022-07-12,0
310,궁촌,2022-07-13,16.5
310,궁촌,2022-07-14,1
310,궁촌,2022-07-15,8
310,궁촌,2022-07-16,1.5
310,궁촌,2022-07-17,0
310,궁촌,2022-07-18,0
310,궁촌,2022-07-19,0
310,궁촌,2022-07-20,0
310,궁촌,2022-07-21,40
310,궁촌,2022-07-22,2
310,궁촌,2022-07-23,5.5
310,궁촌,2022-07-24,13
310,궁촌,2022-07-25,0
310,궁촌,2022-07-26,0
