id,name,date,rainfall
406,도봉,1998-08-18,0
406,도봉,1998-08-19,0
406,도봉,1998-08-20,0
406,도봉,1998-08-21,0
406,도봉,1998-08-22,0
406,도봉,1998-08-23,31.5
406,도봉,1998-08-24,2.5
406,도봉,1998-08-25,0
406,도봉,1998-08-26,0
406,도봉,1998-08-27,6
406,도봉,1998-08-28,0
406,도봉,1998-08-29,0
406,도봉,1998-08-30,7
406,도봉,1998-08-31,2
407,노원,1998-08-01,31.5
407,노원,1998-08-02,.5
407,노원,1998-08-03,62
407,노원,1998-08-04,153.5
407,노원,1998-08-05,53
407,노원,1998-08-06,121
407,노원,1998-08-07,82
407,노원,1998-08-08,304
407,노원,1998-08-09,1
407,노원,1998-08-10,79
407,노원,1998-08-11,32.5
407,노원,1998-08-12,13.5
407,노원,1998-08-13,0
407,노원,1998-08-15,53
407,노원,1998-08-16,0
407,노원,1998-08-17,0
407,노원,1998-08-18,4
407,노원,1998-08-19,0
407,노원,1998-08-20,0
407,노원,1998-08-21,0
407,노원,1998-08-22,0
407,노원,1998-08-23,33.5
407,노원,1998-08-24,3
407,노원,1998-08-25,0
407,노원,1998-08-26,0
407,노원,1998-08-27,7.5
407,노원,1998-08-28,0
407,노원,1998-08-29,0
407,노원,1998-08-30,0
407,노원,1998-08-31,0
408,동대문,1998-08-01,31
408,동대문,1998-08-02,6.5
408,동대문,1998-08-03,95
408,동대문,1998-08-04,287
408,동대문,1998-08-05,86
408,동대문,1998-08-06,30
408,동대문,1998-08-07,101
408,동대문,1998-08-08,365
408,동대문,1998-08-09,.5
408,동대문,1998-08-10,97.5
408,동대문,1998-08-11,30.5
408,동대문,1998-08-12,14
408,동대문,1998-08-13,.5
408,동대문,1998-08-15,58.5
408,동대문,1998-08-16,36
408,동대문,1998-08-17,.5
408,동대문,1998-08-18,0
408,동대문,1998-08-19,0
408,동대문,1998-08-20,0
408,동대문,1998-08-21,0
408,동대문,1998-08-22,0
408,동대문,1998-08-23,35
408,동대문,1998-08-24,3.5
408,동대문,1998-08-25,0
408,동대문,1998-08-26,0
408,동대문,1998-08-27,9
408,동대문,1998-08-28,0
408,동대문,1998-08-29,0
408,동대문,1998-08-30,0
408,동대문,1998-08-31,0
409,중랑,1998-08-01,31
409,중랑,1998-08-02,.5
409,중랑,1998-08-03,84.5
409,중랑,1998-08-04,254
409,중랑,1998-08-05,58.5
409,중랑,1998-08-06,92.5
409,중랑,1998-08-07,86.5
409,중랑,1998-08-08,301
409,중랑,1998-08-09,.5
409,중랑,1998-08-10,62.5
409,중랑,1998-08-11,22.5
409,중랑,1998-08-12,9
409,중랑,1998-08-13,0
409,중랑,1998-08-15,48.5
409,중랑,1998-08-16,14.5
409,중랑,1998-08-17,1
409,중랑,1998-08-18,0
409,중랑,1998-08-19,0
409,중랑,1998-08-20,0
409,중랑,1998-08-21,0
409,중랑,1998-08-22,0
409,중랑,1998-08-23,24.5
409,중랑,1998-08-24,2.5
409,중랑,1998-08-25,0
409,중랑,1998-08-26,0
409,중랑,1998-08-27,2
409,중랑,1998-08-28,0
409,중랑,1998-08-29,0
409,중랑,1998-08-30,0
409,중랑,1998-08-31,0
410,기상청,1998-08-01,2
410,기상청,1998-08-02,0
410,기상청,1998-08-03,9
410,기상청,1998-08-04,112
410,기상청,1998-08-05,50
410,기상청,1998-08-06,62.5
410,기상청,1998-08-07,23.5
410,기상청,1998-08-08,268
410,기상청,1998-08-09,10.5
410,기상청,1998-08-10,67
410,기상청,1998-08-11,30.5
410,기상청,1998-08-12,2
410,기상청,1998-08-13,0
410,기상청,1998-08-15,36.5
410,기상청,1998-08-16,0
410,기상청,1998-08-17,0
410,기상청,1998-08-18,0
410,기상청,1998-08-19,1
410,기상청,1998-08-20,1
410,기상청,1998-08-21,0
410,기상청,1998-08-22,0
410,기상청,1998-08-23,24
410,기상청,1998-08-24,2.5
410,기상청,1998-08-25,0
410,기상청,1998-08-26,0
410,기상청,1998-08-27,12.5
410,기상청,1998-08-28,0
410,기상청,1998-08-29,11
410,기상청,1998-08-30,2
410,기상청,1998-08-31,.5
411,마포,1998-08-01,15
411,마포,1998-08-02,16
